date,hour,employee_id,employee_name,hours_worked,customer_traffic,transactions,sales_revenue,sales_target,product_category,units_sold,accessory_sales,customer_rating,wait_time_minutes
2026-01-23,11,E005,Zara,1,6,2,574.85,300.0,Accessories,5,1,4.2,4.7
2026-01-23,12,E002,Noah,1,7,2,345.58,405.0,Services,4,1,4.1,3.3
2026-01-23,12,E001,Ava,1,6,2,391.99,405.0,Services,2,1,5.0,2.4
2026-01-23,12,E005,Zara,1,8,4,1027.95,405.0,Mobile,6,1,4.3,4.5
2026-01-23,13,E001,Ava,1,8,3,547.63,405.0,Services,3,2,4.1,3.7
2026-01-23,13,E004,Liam,1,8,2,390.64,405.0,Internet,5,1,4.3,4.7
2026-01-23,13,E003,Mia,1,7,2,422.68,405.0,Services,6,1,4.4,1.2
2026-01-23,14,E001,Ava,1,5,1,231.22,300.0,Internet,5,0,3.8,3.1
2026-01-23,14,E003,Mia,1,5,1,290.66,300.0,Mobile,4,0,3.6,5.1
2026-01-23,14,E006,Arjun,1,6,2,578.96,300.0,Mobile,2,0,4.2,5.2
2026-01-23,15,E001,Ava,1,3,0,0.0,225.0,Services,0,0,4.6,1.8
2026-01-23,15,E006,Arjun,1,1,0,0.0,225.0,Mobile,1,0,4.1,3.5
2026-01-23,15,E005,Zara,1,3,1,301.55,225.0,Mobile,2,0,4.2,2.5
2026-01-23,15,E002,Noah,1,5,2,347.93,225.0,Internet,3,0,4.3,2.9
2026-01-23,16,E006,Arjun,1,13,4,973.63,607.5,Services,5,1,4.1,3.5
2026-01-23,16,E005,Zara,1,10,4,975.96,607.5,Mobile,4,2,3.8,5.1
2026-01-23,17,E004,Liam,1,4,2,721.78,405.0,Internet,2,1,3.5,6.6
2026-01-23,17,E001,Ava,1,4,1,214.73,405.0,Services,1,0,3.9,4.6
2026-01-23,17,E002,Noah,1,2,0,0.0,405.0,Accessories,0,0,4.4,3.7
2026-01-24,9,E001,Ava,1,8,3,583.33,375.0,Services,3,1,4.4,6.1
2026-01-24,9,E006,Arjun,1,4,1,236.16,375.0,Internet,3,0,4.2,5.9
2026-01-24,9,E005,Zara,1,6,2,198.5,375.0,Mobile,5,1,4.3,5.6
2026-01-24,10,E004,Liam,1,5,2,552.64,281.25,Mobile,4,1,4.3,4.4
2026-01-24,10,E002,Noah,1,5,2,308.18,281.25,Internet,4,0,4.2,4.5
2026-01-24,10,E006,Arjun,1,6,1,177.11,281.25,Internet,2,0,3.9,5.1
2026-01-24,10,E005,Zara,1,3,0,0.0,281.25,Internet,1,0,3.9,6.1
2026-01-24,11,E001,Ava,1,8,3,456.29,281.25,Services,6,1,4.4,4.1
2026-01-24,11,E004,Liam,1,3,1,210.68,281.25,Accessories,1,0,4.4,3.4
2026-01-24,11,E006,Arjun,1,5,2,525.87,281.25,Mobile,4,0,3.9,4.9
2026-01-24,11,E005,Zara,1,6,3,602.81,281.25,Accessories,4,2,4.6,2.4
2026-01-24,12,E006,Arjun,1,11,3,797.32,759.38,Internet,7,0,4.3,4.7
2026-01-24,12,E001,Ava,1,13,4,1102.95,759.38,Mobile,4,2,4.4,4.3
2026-01-24,13,E004,Liam,1,13,5,784.46,759.38,Accessories,5,2,4.0,7.1
2026-01-24,13,E003,Mia,1,13,5,1184.68,759.38,Internet,8,3,3.6,5.8
2026-01-24,14,E003,Mia,1,4,1,229.61,375.0,Services,3,0,4.3,2.2
2026-01-24,14,E006,Arjun,1,6,1,165.24,375.0,Mobile,5,0,4.0,4.3
2026-01-24,14,E004,Liam,1,5,2,631.4,375.0,Mobile,2,0,4.0,5.3
2026-01-24,15,E002,Noah,1,6,1,199.98,281.25,Services,3,0,3.8,3.1
2026-01-24,15,E004,Liam,1,5,2,363.88,281.25,Accessories,2,0,4.4,3.4
2026-01-24,15,E006,Arjun,1,3,1,236.55,281.25,Services,3,0,4.0,3.5
2026-01-24,15,E001,Ava,1,4,1,247.77,281.25,Mobile,3,0,4.1,3.6
2026-01-24,16,E003,Mia,1,15,6,1722.52,759.38,Internet,8,1,4.3,5.3
2026-01-24,16,E006,Arjun,1,18,7,1632.91,759.38,Internet,9,3,4.2,5.1
2026-01-24,17,E003,Mia,1,9,1,257.69,506.25,Services,5,0,4.0,6.0
2026-01-24,17,E002,Noah,1,10,2,477.6,506.25,Services,6,1,4.0,4.6
2026-01-24,17,E006,Arjun,1,11,6,729.61,506.25,Services,10,3,3.7,5.5
2026-01-25,9,E001,Ava,1,7,2,524.14,375.0,Internet,3,0,4.2,4.7
2026-01-25,9,E002,Noah,1,6,2,501.62,375.0,Mobile,2,0,4.5,4.0
2026-01-25,9,E006,Arjun,1,5,2,403.34,375.0,Accessories,5,0,4.0,2.1
2026-01-25,10,E003,Mia,1,7,3,641.61,375.0,Services,5,2,4.1,4.5
2026-01-25,10,E004,Liam,1,5,1,179.23,375.0,Mobile,4,0,3.8,4.4
2026-01-25,10,E006,Arjun,1,7,3,740.09,375.0,Services,7,2,4.3,6.9
2026-01-25,11,E004,Liam,1,9,3,361.76,375.0,Services,4,0,4.0,5.2
2026-01-25,11,E002,Noah,1,11,5,1168.63,375.0,Internet,9,3,4.3,3.8
2026-01-25,11,E006,Arjun,1,10,4,1388.18,375.0,Internet,7,1,4.0,4.2
2026-01-25,12,E001,Ava,1,12,5,730.82,759.38,Services,5,2,4.4,4.5
2026-01-25,12,E006,Arjun,1,13,4,505.15,759.38,Accessories,4,1,4.1,5.7
2026-01-25,13,E005,Zara,1,15,7,1343.69,759.38,Accessories,7,2,3.7,4.8
2026-01-25,13,E001,Ava,1,16,7,1566.34,759.38,Mobile,7,3,3.9,6.0
2026-01-25,14,E003,Mia,1,6,2,265.66,375.0,Internet,2,1,4.4,3.9
2026-01-25,14,E006,Arjun,1,5,2,320.12,375.0,Internet,3,0,4.3,4.4
2026-01-25,14,E005,Zara,1,7,3,427.38,375.0,Mobile,7,2,3.9,3.9
2026-01-25,15,E002,Noah,1,8,2,432.2,562.5,Accessories,4,0,4.7,1.1
2026-01-25,15,E001,Ava,1,7,3,627.11,562.5,Internet,4,2,4.4,3.8
2026-01-25,16,E002,Noah,1,13,6,1309.1,759.38,Mobile,9,3,4.2,6.4
2026-01-25,16,E001,Ava,1,16,3,699.66,759.38,Mobile,3,0,3.8,5.2
2026-01-25,17,E002,Noah,1,15,7,1509.48,759.38,Internet,9,5,4.2,5.8
2026-01-25,17,E003,Mia,1,15,6,1497.19,759.38,Mobile,10,1,4.3,4.4
2026-01-26,9,E001,Ava,1,4,1,197.89,225.0,Services,3,0,4.0,3.5
2026-01-26,9,E002,Noah,1,6,3,940.41,225.0,Accessories,3,1,4.3,2.7
2026-01-26,9,E004,Liam,1,4,1,257.46,225.0,Services,1,0,3.8,4.3
2026-01-26,9,E005,Zara,1,5,2,531.22,225.0,Services,5,0,4.3,6.1
2026-01-26,10,E006,Arjun,1,9,3,483.68,450.0,Services,7,1,4.2,5.7
2026-01-26,10,E004,Liam,1,9,1,203.75,450.0,Services,2,0,4.6,2.6
2026-01-26,11,E002,Noah,1,8,2,386.97,450.0,Accessories,4,1,4.5,3.2
2026-01-26,11,E004,Liam,1,5,1,221.31,450.0,Services,4,0,4.2,4.0
2026-01-26,12,E002,Noah,1,9,3,661.85,405.0,Accessories,3,1,4.2,5.5
2026-01-26,12,E006,Arjun,1,9,4,912.19,405.0,Services,8,2,4.2,5.0
2026-01-26,12,E001,Ava,1,7,2,425.25,405.0,Mobile,4,1,4.2,4.5
2026-01-26,13,E004,Liam,1,15,5,1295.54,607.5,Accessories,8,1,4.4,7.0
2026-01-26,13,E006,Arjun,1,16,6,1001.02,607.5,Services,9,2,4.3,6.6
2026-01-26,14,E005,Zara,1,5,2,569.84,300.0,Mobile,4,1,4.2,4.1
2026-01-26,14,E002,Noah,1,7,3,743.68,300.0,Mobile,7,0,4.0,5.3
2026-01-26,14,E001,Ava,1,2,1,194.05,300.0,Mobile,2,0,4.0,4.6
2026-01-26,15,E001,Ava,1,5,2,207.11,300.0,Services,6,1,4.2,4.4
2026-01-26,15,E003,Mia,1,4,0,0.0,300.0,Services,3,0,4.4,3.6
2026-01-26,15,E002,Noah,1,6,2,353.13,300.0,Internet,4,0,4.0,5.1
2026-01-26,16,E006,Arjun,1,11,4,1063.04,405.0,Mobile,5,2,4.5,5.2
2026-01-26,16,E001,Ava,1,10,3,558.05,405.0,Mobile,7,2,4.2,4.5
2026-01-26,16,E002,Noah,1,10,3,688.62,405.0,Services,7,1,4.1,4.1
2026-01-26,17,E005,Zara,1,5,1,176.29,303.75,Services,4,0,3.9,3.9
2026-01-26,17,E002,Noah,1,4,2,349.27,303.75,Internet,2,1,4.4,3.8
2026-01-26,17,E001,Ava,1,6,1,241.51,303.75,Accessories,1,0,4.4,3.2
2026-01-26,17,E003,Mia,1,5,1,176.38,303.75,Mobile,5,0,4.4,4.3
2026-01-27,9,E004,Liam,1,8,1,266.24,300.0,Accessories,2,0,4.3,4.8
2026-01-27,9,E005,Zara,1,5,1,295.09,300.0,Accessories,4,0,4.9,1.7
2026-01-27,9,E006,Arjun,1,7,1,144.15,300.0,Services,4,0,3.8,3.0
2026-01-27,10,E002,Noah,1,11,3,546.18,450.0,Accessories,3,1,3.5,6.8
2026-01-27,10,E001,Ava,1,11,4,533.16,450.0,Internet,6,1,4.0,4.2
2026-01-27,11,E002,Noah,1,6,3,512.63,300.0,Mobile,7,0,3.8,4.3
2026-01-27,11,E006,Arjun,1,4,1,262.78,300.0,Accessories,2,0,3.7,6.0
2026-01-27,11,E001,Ava,1,3,1,181.69,300.0,Mobile,5,0,4.1,5.6
2026-01-27,12,E006,Arjun,1,2,1,173.71,303.75,Mobile,1,0,4.4,1.4
2026-01-27,12,E002,Noah,1,5,2,360.98,303.75,Accessories,4,0,4.0,5.7
2026-01-27,12,E003,Mia,1,5,3,831.3,303.75,Services,6,2,4.3,3.0
2026-01-27,12,E004,Liam,1,4,1,220.25,303.75,Internet,3,0,3.8,5.4
2026-01-27,13,E004,Liam,1,5,1,213.75,405.0,Internet,1,0,4.4,5.0
2026-01-27,13,E005,Zara,1,8,3,556.1,405.0,Internet,3,0,3.4,5.9
2026-01-27,13,E003,Mia,1,6,2,282.74,405.0,Internet,4,0,4.1,4.9
2026-01-27,14,E002,Noah,1,2,0,0.0,300.0,Mobile,3,0,4.1,4.6
2026-01-27,14,E001,Ava,1,6,2,252.27,300.0,Services,5,0,4.3,2.1
2026-01-27,14,E004,Liam,1,4,1,159.69,300.0,Mobile,2,0,4.8,2.0
2026-01-27,15,E006,Arjun,1,7,3,739.77,300.0,Internet,5,1,4.3,3.8
2026-01-27,15,E004,Liam,1,3,0,0.0,300.0,Accessories,3,0,4.1,6.2
2026-01-27,15,E001,Ava,1,6,2,539.96,300.0,Mobile,3,0,4.0,3.9
2026-01-27,16,E004,Liam,1,4,1,244.38,303.75,Internet,1,0,4.3,4.8
2026-01-27,16,E002,Noah,1,2,0,0.0,303.75,Services,4,0,4.3,2.7
2026-01-27,16,E006,Arjun,1,3,1,262.14,303.75,Internet,3,0,4.2,4.1
2026-01-27,16,E003,Mia,1,3,1,312.16,303.75,Accessories,2,0,4.2,2.8
2026-01-27,17,E003,Mia,1,11,4,1016.2,607.5,Accessories,6,3,4.1,4.8
2026-01-27,17,E001,Ava,1,13,4,814.95,607.5,Internet,5,1,4.0,7.0
2026-01-28,9,E004,Liam,1,1,0,0.0,225.0,Services,3,0,4.0,3.1
2026-01-28,9,E001,Ava,1,3,1,193.86,225.0,Accessories,4,0,4.3,2.1
2026-01-28,9,E002,Noah,1,1,0,0.0,225.0,Internet,1,0,3.8,3.4
2026-01-28,9,E005,Zara,1,1,0,0.0,225.0,Mobile,3,0,4.3,3.2
2026-01-28,10,E001,Ava,1,5,2,619.75,300.0,Services,3,0,3.9,3.8
2026-01-28,10,E003,Mia,1,7,1,249.02,300.0,Services,5,0,4.3,4.3
2026-01-28,10,E006,Arjun,1,6,3,589.22,300.0,Accessories,7,0,4.7,1.5
2026-01-28,11,E001,Ava,1,4,1,215.88,300.0,Services,4,0,4.2,5.9
2026-01-28,11,E006,Arjun,1,3,1,299.71,300.0,Accessories,2,0,4.3,2.5
2026-01-28,11,E004,Liam,1,5,1,194.35,300.0,Services,3,0,3.7,4.2
2026-01-28,12,E005,Zara,1,9,4,744.43,405.0,Internet,7,1,3.5,5.2
2026-01-28,12,E006,Arjun,1,7,2,280.81,405.0,Services,5,1,4.1,4.3
2026-01-28,12,E004,Liam,1,4,1,179.11,405.0,Services,2,0,4.1,4.7
2026-01-28,13,E005,Zara,1,10,3,460.06,405.0,Accessories,6,1,4.0,4.7
2026-01-28,13,E001,Ava,1,8,2,323.61,405.0,Internet,2,0,4.1,4.4
2026-01-28,13,E006,Arjun,1,9,3,407.25,405.0,Accessories,5,1,3.8,5.7
2026-01-28,14,E002,Noah,1,10,5,1025.93,300.0,Internet,8,2,4.2,6.1
2026-01-28,14,E006,Arjun,1,6,2,318.63,300.0,Services,5,1,4.0,5.9
2026-01-28,14,E005,Zara,1,5,2,294.83,300.0,Internet,5,1,4.4,3.0
2026-01-28,15,E001,Ava,1,10,3,487.85,450.0,Mobile,6,2,4.5,3.5
2026-01-28,15,E002,Noah,1,8,3,804.77,450.0,Services,6,1,4.4,6.8
2026-01-28,16,E005,Zara,1,8,2,618.74,405.0,Services,5,0,4.1,6.6
2026-01-28,16,E002,Noah,1,12,4,815.98,405.0,Services,8,3,4.5,3.3
2026-01-28,16,E006,Arjun,1,9,3,688.02,405.0,Services,3,1,4.3,4.7
2026-01-28,17,E006,Arjun,1,5,1,222.73,303.75,Accessories,2,0,4.4,2.9
2026-01-28,17,E003,Mia,1,8,2,393.17,303.75,Accessories,4,1,4.1,2.9
2026-01-28,17,E004,Liam,1,7,3,346.34,303.75,Services,4,1,4.7,3.8
2026-01-28,17,E005,Zara,1,6,2,380.06,303.75,Mobile,5,1,4.1,3.9
2026-01-29,9,E003,Mia,1,8,3,794.61,450.0,Internet,3,2,4.3,2.6
2026-01-29,9,E006,Arjun,1,9,4,947.77,450.0,Accessories,6,3,3.7,5.2
2026-01-29,10,E005,Zara,1,4,1,75.6,225.0,Mobile,1,0,3.9,4.5
2026-01-29,10,E001,Ava,1,6,2,542.31,225.0,Services,3,1,4.3,5.2
2026-01-29,10,E006,Arjun,1,7,2,291.15,225.0,Mobile,2,0,4.7,2.7
2026-01-29,10,E002,Noah,1,6,2,257.45,225.0,Internet,3,1,4.0,5.2
2026-01-29,11,E003,Mia,1,8,2,363.27,450.0,Services,6,0,4.3,4.1
2026-01-29,11,E006,Arjun,1,11,6,912.6,450.0,Internet,10,4,4.2,4.6
2026-01-29,12,E001,Ava,1,3,0,0.0,303.75,Internet,3,0,3.8,4.4
2026-01-29,12,E006,Arjun,1,6,2,302.25,303.75,Accessories,6,1,3.9,2.9
2026-01-29,12,E003,Mia,1,7,2,326.08,303.75,Internet,4,0,4.5,4.0
2026-01-29,12,E002,Noah,1,5,1,229.19,303.75,Services,5,0,4.0,5.7
2026-01-29,13,E003,Mia,1,9,3,587.8,607.5,Accessories,4,1,4.2,2.7
2026-01-29,13,E001,Ava,1,7,1,197.63,607.5,Accessories,2,0,3.9,5.8
2026-01-29,14,E004,Liam,1,7,3,688.64,225.0,Mobile,7,1,4.2,5.6
2026-01-29,14,E005,Zara,1,2,0,0.0,225.0,Internet,1,0,4.6,3.9
2026-01-29,14,E001,Ava,1,4,1,246.36,225.0,Internet,5,0,4.0,3.6
2026-01-29,14,E003,Mia,1,5,2,487.45,225.0,Mobile,5,0,4.0,5.8
2026-01-29,15,E001,Ava,1,6,2,320.37,450.0,Accessories,6,0,3.8,4.4
2026-01-29,15,E004,Liam,1,4,1,170.47,450.0,Services,4,0,4.0,5.8
2026-01-29,16,E004,Liam,1,11,5,1361.89,607.5,Internet,9,1,4.4,5.8
2026-01-29,16,E006,Arjun,1,13,5,1406.12,607.5,Internet,8,1,4.0,5.0
2026-01-29,17,E003,Mia,1,14,5,565.16,607.5,Accessories,6,3,3.6,5.8
2026-01-29,17,E006,Arjun,1,14,6,1112.37,607.5,Mobile,9,1,4.1,5.2
2026-01-30,9,E004,Liam,1,4,2,240.3,225.0,Services,3,1,4.3,2.3
2026-01-30,9,E003,Mia,1,2,0,0.0,225.0,Services,4,0,4.1,3.1
2026-01-30,9,E006,Arjun,1,3,1,224.28,225.0,Mobile,4,0,4.0,2.2
2026-01-30,9,E002,Noah,1,1,0,0.0,225.0,Mobile,0,0,4.9,2.2
2026-01-30,10,E005,Zara,1,6,2,483.75,225.0,Services,2,0,4.4,3.9
2026-01-30,10,E002,Noah,1,8,4,977.79,225.0,Mobile,6,1,4.2,6.4
2026-01-30,10,E004,Liam,1,5,2,553.24,225.0,Internet,5,0,4.3,4.4
2026-01-30,10,E003,Mia,1,6,2,488.15,225.0,Mobile,2,0,4.0,5.9
2026-01-30,11,E006,Arjun,1,6,2,467.89,450.0,Mobile,3,0,4.5,4.0
2026-01-30,11,E001,Ava,1,8,3,530.61,450.0,Mobile,7,1,4.1,4.0
2026-01-30,12,E004,Liam,1,8,3,385.94,405.0,Internet,3,1,4.7,2.7
2026-01-30,12,E005,Zara,1,7,3,391.2,405.0,Internet,4,1,4.3,4.2
2026-01-30,12,E006,Arjun,1,8,2,355.39,405.0,Services,3,1,3.7,4.5
2026-01-30,13,E001,Ava,1,16,6,1145.72,607.5,Services,6,4,3.8,5.2
2026-01-30,13,E004,Liam,1,14,8,1675.97,607.5,Mobile,9,4,4.1,5.4
2026-01-30,14,E002,Noah,1,9,5,1045.82,450.0,Accessories,6,2,4.1,5.6
2026-01-30,14,E005,Zara,1,5,1,198.48,450.0,Mobile,3,0,3.9,3.7
2026-01-30,15,E002,Noah,1,6,2,220.25,225.0,Mobile,5,1,3.7,5.3
2026-01-30,15,E001,Ava,1,4,0,0.0,225.0,Accessories,3,0,4.7,2.6
2026-01-30,15,E004,Liam,1,2,1,269.86,225.0,Internet,1,0,4.7,1
2026-01-30,15,E005,Zara,1,4,1,117.38,225.0,Internet,3,0,3.9,4.6
2026-01-30,16,E001,Ava,1,9,4,645.37,405.0,Mobile,5,0,4.0,6.3
2026-01-30,16,E003,Mia,1,9,3,421.11,405.0,Internet,7,1,4.1,4.7
2026-01-30,16,E004,Liam,1,7,2,362.58,405.0,Accessories,6,1,3.8,6.0
2026-01-30,17,E006,Arjun,1,8,2,375.37,303.75,Accessories,5,1,4.2,4.7
2026-01-30,17,E005,Zara,1,2,1,197.51,303.75,Internet,4,0,4.0,6.1
2026-01-30,17,E003,Mia,1,6,3,737.42,303.75,Mobile,7,1,4.2,5.1
2026-01-30,17,E004,Liam,1,8,2,498.52,303.75,Accessories,5,1,4.4,4.2
2026-01-31,9,E001,Ava,1,4,1,145.51,375.0,Accessories,3,0,4.3,3.5
2026-01-31,9,E006,Arjun,1,8,4,485.18,375.0,Services,8,2,3.9,6.3
2026-01-31,9,E005,Zara,1,7,2,379.09,375.0,Mobile,2,1,3.8,4.2
2026-01-31,10,E001,Ava,1,15,6,1120.87,562.5,Mobile,6,3,4.0,6.0
2026-01-31,10,E004,Liam,1,15,5,859.8,562.5,Services,9,3,4.0,4.9
2026-01-31,11,E001,Ava,1,3,0,0.0,281.25,Internet,0,0,4.2,3.8
2026-01-31,11,E003,Mia,1,6,2,317.08,281.25,Mobile,5,1,4.1,4.1
2026-01-31,11,E006,Arjun,1,6,2,455.27,281.25,Internet,5,1,4.1,3.5
2026-01-31,11,E002,Noah,1,6,2,361.84,281.25,Internet,2,1,4.1,5.2
2026-01-31,12,E005,Zara,1,7,3,872.89,379.69,Services,5,0,3.9,3.3
2026-01-31,12,E001,Ava,1,7,2,362.13,379.69,Accessories,6,1,4.4,3.9
2026-01-31,12,E004,Liam,1,7,3,641.81,379.69,Services,4,2,4.0,4.1
2026-01-31,12,E002,Noah,1,5,1,181.45,379.69,Mobile,3,0,4.4,3.5
2026-01-31,13,E005,Zara,1,14,6,1537.38,759.38,Internet,10,4,4.8,3.8
2026-01-31,13,E001,Ava,1,14,6,1655.16,759.38,Internet,8,4,4.2,4.6
2026-01-31,14,E001,Ava,1,6,3,926.69,375.0,Internet,5,1,3.9,6.5
2026-01-31,14,E006,Arjun,1,9,5,776.91,375.0,Internet,9,3,4.1,5.0
2026-01-31,14,E002,Noah,1,8,3,705.34,375.0,Mobile,5,1,3.8,6.0
2026-01-31,15,E005,Zara,1,5,2,483.15,281.25,Mobile,6,1,4.5,1.9
2026-01-31,15,E002,Noah,1,5,2,229.96,281.25,Accessories,6,0,4.3,2.2
2026-01-31,15,E003,Mia,1,4,1,186.79,281.25,Services,4,0,4.0,5.2
2026-01-31,15,E001,Ava,1,6,1,135.8,281.25,Internet,1,0,4.0,5.2
2026-01-31,16,E005,Zara,1,9,3,699.42,506.25,Mobile,3,1,4.2,3.9
2026-01-31,16,E002,Noah,1,6,2,309.57,506.25,Mobile,5,0,3.9,5.4
2026-01-31,16,E003,Mia,1,9,4,985.09,506.25,Mobile,4,1,4.3,6.8
2026-01-31,17,E001,Ava,1,12,4,1052.77,759.38,Accessories,6,1,4.3,5.7
2026-01-31,17,E006,Arjun,1,16,8,2240.06,759.38,Accessories,12,5,4.2,8.0
2026-02-01,9,E004,Liam,1,5,2,424.38,375.0,Internet,5,0,4.2,3.8
2026-02-01,9,E005,Zara,1,6,1,200.41,375.0,Accessories,4,0,4.4,2.4
2026-02-01,9,E001,Ava,1,8,2,526.86,375.0,Internet,5,0,4.0,4.0
2026-02-01,10,E006,Arjun,1,8,2,358.67,375.0,Mobile,5,1,4.1,5.5
2026-02-01,10,E001,Ava,1,5,1,204.2,375.0,Services,2,0,4.1,5.4
2026-02-01,10,E004,Liam,1,8,3,472.26,375.0,Accessories,4,1,3.8,5.3
2026-02-01,11,E002,Noah,1,15,5,1222.87,562.5,Accessories,5,1,4.8,4.7
2026-02-01,11,E001,Ava,1,17,7,1777.18,562.5,Internet,11,1,4.1,7.5
2026-02-01,12,E002,Noah,1,11,3,587.27,506.25,Internet,3,1,4.0,5.4
2026-02-01,12,E001,Ava,1,7,4,774.0,506.25,Services,8,3,4.0,4.1
2026-02-01,12,E006,Arjun,1,7,2,433.27,506.25,Internet,3,0,3.8,5.5
2026-02-01,13,E004,Liam,1,6,2,329.64,506.25,Services,5,0,3.8,5.6
2026-02-01,13,E006,Arjun,1,4,1,228.87,506.25,Internet,5,0,3.6,5.2
2026-02-01,13,E001,Ava,1,7,2,373.26,506.25,Accessories,2,0,4.0,5.1
2026-02-01,14,E006,Arjun,1,4,2,413.33,281.25,Accessories,4,0,4.4,5.7
2026-02-01,14,E002,Noah,1,4,1,214.4,281.25,Services,1,0,4.1,4.4
2026-02-01,14,E004,Liam,1,2,0,0.0,281.25,Internet,1,0,4.2,4.6
2026-02-01,14,E005,Zara,1,4,2,378.83,281.25,Services,6,1,4.2,4.1
2026-02-01,15,E002,Noah,1,5,1,274.31,375.0,Internet,2,0,4.2,5.6
2026-02-01,15,E006,Arjun,1,3,1,222.54,375.0,Mobile,1,0,4.3,2.9
2026-02-01,15,E001,Ava,1,7,1,154.77,375.0,Mobile,1,0,4.3,2.7
2026-02-01,16,E004,Liam,1,16,6,1270.39,759.38,Mobile,9,1,4.5,6.6
2026-02-01,16,E002,Noah,1,15,6,1930.99,759.38,Accessories,7,3,4.1,7.5
2026-02-01,17,E002,Noah,1,8,3,708.76,379.69,Mobile,5,1,4.1,6.1
2026-02-01,17,E005,Zara,1,5,2,604.97,379.69,Accessories,6,0,4.3,5.2
2026-02-01,17,E004,Liam,1,7,3,437.02,379.69,Internet,3,1,3.6,5.0
2026-02-01,17,E006,Arjun,1,6,2,350.06,379.69,Accessories,5,1,4.5,5.9
2026-02-02,9,E006,Arjun,1,10,4,877.84,450.0,Mobile,8,1,3.8,4.7
2026-02-02,9,E003,Mia,1,7,3,857.03,450.0,Mobile,3,1,3.8,4.4
2026-02-02,10,E002,Noah,1,7,2,449.33,300.0,Internet,6,1,4.5,2.1
2026-02-02,10,E006,Arjun,1,6,3,643.19,300.0,Accessories,6,1,4.3,2.9
2026-02-02,10,E004,Liam,1,7,2,482.36,300.0,Internet,2,1,4.1,3.9
2026-02-02,11,E002,Noah,1,3,1,235.27,300.0,Internet,2,0,4.0,6.8
2026-02-02,11,E004,Liam,1,6,2,544.52,300.0,Internet,3,1,4.1,1.5
2026-02-02,11,E001,Ava,1,5,2,338.85,300.0,Internet,3,1,4.6,3.4
2026-02-02,12,E003,Mia,1,14,4,1012.46,607.5,Services,7,2,3.7,5.1
2026-02-02,12,E004,Liam,1,12,5,1332.07,607.5,Accessories,7,2,4.5,3.7
2026-02-02,13,E004,Liam,1,9,4,643.36,405.0,Accessories,7,1,4.2,5.1
2026-02-02,13,E003,Mia,1,9,1,216.73,405.0,Mobile,4,0,4.4,4.0
2026-02-02,13,E006,Arjun,1,9,3,773.31,405.0,Accessories,7,0,4.3,4.4
2026-02-02,14,E006,Arjun,1,3,1,173.22,225.0,Mobile,4,0,4.4,3.8
2026-02-02,14,E004,Liam,1,1,0,0.0,225.0,Internet,2,0,4.2,4.0
2026-02-02,14,E003,Mia,1,1,0,0.0,225.0,Mobile,0,0,4.5,3.2
2026-02-02,14,E005,Zara,1,1,0,0.0,225.0,Services,3,0,4.6,1.7
2026-02-02,15,E001,Ava,1,1,0,0.0,225.0,Services,3,0,4.2,4.3
2026-02-02,15,E006,Arjun,1,3,1,187.79,225.0,Internet,3,0,4.5,2.2
2026-02-02,15,E003,Mia,1,4,1,243.02,225.0,Mobile,1,0,4.1,3.9
2026-02-02,15,E005,Zara,1,2,0,0.0,225.0,Internet,3,0,4.1,6.8
2026-02-02,16,E003,Mia,1,10,4,680.2,607.5,Accessories,7,1,4.1,6.6
2026-02-02,16,E001,Ava,1,11,4,813.5,607.5,Mobile,8,2,4.1,6.1
2026-02-02,17,E004,Liam,1,7,2,359.24,405.0,Services,4,1,3.6,5.5
2026-02-02,17,E006,Arjun,1,6,2,359.13,405.0,Internet,2,0,4.3,5.2
2026-02-02,17,E003,Mia,1,5,2,429.05,405.0,Accessories,6,0,3.8,3.6
2026-02-03,9,E005,Zara,1,4,2,423.08,300.0,Accessories,4,0,4.3,3.6
2026-02-03,9,E004,Liam,1,3,1,120.25,300.0,Services,1,0,4.8,4.0
2026-02-03,9,E002,Noah,1,2,1,201.06,300.0,Internet,1,0,4.4,3.6
2026-02-03,10,E005,Zara,1,3,1,165.42,225.0,Mobile,5,0,4.5,1.7
2026-02-03,10,E001,Ava,1,3,1,211.4,225.0,Accessories,1,0,4.2,4.9
2026-02-03,10,E002,Noah,1,5,2,312.29,225.0,Mobile,3,1,3.8,2.7
2026-02-03,10,E004,Liam,1,4,0,0.0,225.0,Mobile,2,0,4.7,3.1
2026-02-03,11,E003,Mia,1,2,0,0.0,225.0,Accessories,1,0,4.3,2.0
2026-02-03,11,E004,Liam,1,4,1,80.82,225.0,Services,1,0,4.4,4.5
2026-02-03,11,E005,Zara,1,3,1,273.04,225.0,Internet,4,0,4.1,4.3
2026-02-03,11,E006,Arjun,1,5,1,200.76,225.0,Accessories,2,0,4.1,6.1
2026-02-03,12,E004,Liam,1,17,7,1721.25,607.5,Mobile,7,3,4.9,4.7
2026-02-03,12,E006,Arjun,1,14,8,1124.54,607.5,Accessories,9,3,4.1,5.2
2026-02-03,13,E006,Arjun,1,12,2,447.99,607.5,Internet,3,1,4.0,6.9
2026-02-03,13,E002,Noah,1,8,4,824.44,607.5,Services,6,1,4.3,3.9
2026-02-03,14,E003,Mia,1,5,2,475.82,300.0,Accessories,6,1,4.3,6.6
2026-02-03,14,E002,Noah,1,3,1,265.09,300.0,Internet,3,0,4.3,5.3
2026-02-03,14,E004,Liam,1,7,2,405.16,300.0,Services,6,0,3.7,4.5
